DISTRICT,D20GJ19R,D20GJ20R,D20GUA19R,D20GUA20R,D20GY19R,D20GY20R,D20GZ19R,D20GZ20R,D30GJ19R,D30GJ20R,D30GUA19R,D30GUA20R,D30GY19R,D30GY20R,D30GZ19R,D30GZ20R,D40GJ19R,D40GJ20R,D40GUA19R,D40GUA20R,D40GY19R,D40GY20R,D40GZ19R,D40GZ20R,DA0GJ19R,DA0GJ20R,DA0GUA19R,DA0GUA20R,DA0GY19R,DA0GY20R,DA0GZ19R,DA0GZ20R,DB0GJ19R,DB0GJ20R,DB0GUA19R,DB0GUA20R,DB0GY19R,DB0GY20R,DB0GZ19R,DB0GZ20R,DE0GJ19R,DE0GJ20R,DE0GUA19R,DE0GUA20R,DE0GY19R,DE0GY20R,DE0GZ19R,DE0GZ20R,DF0GJ19R,DF0GJ20R,DF0GUA19R,DF0GUA20R,DF0GY19R,DF0GY20R,DF0GZ19R,DF0GZ20R,DH0GJ19R,DH0GJ20R,DH0GUA19R,DH0GUA20R,DH0GY19R,DH0GY20R,DH0GZ19R,DH0GZ20R,DI0GJ19R,DI0GJ20R,DI0GUA19R,DI0GUA20R,DI0GY19R,DI0GY20R,DI0GZ19R,DI0GZ20R,DISTNAME,DL0GJ19R,DL0GJ20R,DL0GUA19R,DL0GUA20R,DL0GY19R,DL0GY20R,DL0GZ19R,DL0GZ20R,DM0GJ19R,DM0GJ20R,DM0GUA19R,DM0GUA20R,DM0GY19R,DM0GY20R,DM0GZ19R,DM0GZ20R,DR0GJ19R,DR0GJ20R,DR0GUA19R,DR0GUA20R,DR0GY19R,DR0GY20R,DR0GZ19R,DR0GZ20R,DS0GJ19R,DS0GJ20R,DS0GUA19R,DS0GUA20R,DS0GY19R,DS0GY20R,DS0GZ19R,DS0GZ20R,DW0GJ19R,DW0GJ20R,DW0GUA19R,DW0GUA20R,DW0GY19R,DW0GY20R,DW0GZ19R,DW0GZ20R
"'220815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CHAPEL HILL ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'220817",-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,16.7,-1,0,-1,.,-1,.,-1,.,-1,.,0,0,11.9,5.9,3,2.5,9.9,0,0,0,14.8,5.9,3.7,0,7.4,0,0,0,16.1,10,3.2,0,9.7,0,0,0,17,9.3,1.9,1.9,15.1,0,0,0,16.2,8.3,2.7,0,5.4,0,-1,-1,-1,-1,-1,-1,-1,-1,"NEWMAN INTERNATIONAL ACADEMY OF AR",-1,0,-1,0,-1,8.3,-1,0,0,0,6.3,3.1,4.2,3.1,4.2,0,0,0,0,0,0,4.5,4.3,0,-1,0,-1,0,-1,0,-1,0,0,0,7.1,5.3,3.6,5.3,14.3,0
"'220819",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,33.3,10,0,0,0,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,33.3,14.3,0,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,"HIGH POINT ACADEMY",.,.,.,.,.,.,.,.,-1,0,-1,33.3,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,20,-1,0,-1,0,0,0,0,33.3,12.5,0,0,0
"'220901",1.2,0,7.4,11.4,21,21.6,0,0,3.2,1.3,32.3,38.1,42.7,43.6,0,0,0,0,12.5,16.7,25,16.7,0,0,2.2,2,14.3,14.3,20.6,20,0,0.2,1.2,1.5,8.4,8,7.8,7.6,0,0.3,3,3.1,11.1,11.8,16.3,15.9,0,0.1,2.8,2.8,16.1,17.2,23.6,23.2,0,0.4,3.8,3.5,10.4,11.6,18.3,18.3,0,0.1,0,0,9.1,10,9.1,10,0,0,"ARLINGTON ISD",0,0,1.7,1.3,10.6,10.8,0,0.2,1.5,1.3,12.4,11.6,17.6,16.9,0,0.1,0,0,3.2,2.9,6.7,6.9,0,0.1,0,0,0.7,2.3,0.3,2.3,0,0,0.2,0.1,21.4,19.6,30.5,30.3,0,0.6
"'220902",0,0,16.7,23.5,33.3,32.4,0,0,0,0,27.8,29.9,40.5,41.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,16.4,18.7,25.8,24.3,0,0,0,0,5.8,13.7,13,12.9,0,0,0,0,8.3,12.9,20.6,19.6,0,0,0,0,23.1,22.8,29.4,27.2,0,0,0,0,10.9,14.4,23.6,22.5,0,0,0,0,10,16.7,10,33.3,0,0,"BIRDVILLE ISD",0,0,0.9,3,20.7,19.3,0,0,0,0,9.7,14.9,22.3,21.5,0,0,0,0,3.9,6.3,12,11.9,0,0,0,0,0,0,0.8,0.8,0,0,0,0,23,22.3,28.8,25.4,0,0
"'220904",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,4.2,8.8,19.2,24.4,10.3,8.8,0,0,2.4,9.1,13.8,18.2,5.4,0.7,0,0,4.3,8.6,18.2,24.3,10.7,8.6,0,0,6.4,13.8,25.1,35,11.9,12.8,0,0,5.4,8.6,21.7,28.3,13.6,13.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"EVERMAN ISD",2.8,2.2,5.6,11.1,13.9,13.3,0,0,1.6,3.6,12.2,13.4,8.5,4.6,0,0,1.2,4,6.2,12.1,5.4,4,0,0,0,0,0,2.7,0,0,0,0,0,0,38.5,14.3,15.4,0,0,0
"'220905",1.7,5.4,13.6,12.5,30.5,26.8,6.8,12.5,12.5,10.8,24,18.3,39.4,23.7,9.6,19.4,-1,-1,-1,-1,-1,-1,-1,-1,4.8,4.4,15.5,13.6,19.9,20.3,4.1,16.8,5,2.9,13.1,11.5,5.5,6.6,3.2,11,4.5,4,14.4,12.2,17,17.2,4.3,16.5,5.7,5.7,18.2,16.8,22.6,24.6,4.6,20,4.9,4.9,15.2,13.5,20,20.7,4.4,18.1,0,0,22.2,0,11.1,42.9,0,42.9,"FORT WORTH ISD",0,0.1,2.3,3.2,11.9,10,4.3,3.8,3.8,2.9,12.5,10.2,16.9,15.5,3.6,13.4,0.5,0.8,5.4,5.5,10.2,9,2.5,6.5,1.3,0.3,3,1.8,3.9,2.5,0.7,0.9,2.6,3,18.8,17.2,38.4,40,2.8,18.9
"'220906",0,2.2,23.3,33.3,55.8,42.2,0,0,0,6.7,12.4,25,70.5,78.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,4.7,22,26.2,45,44.8,0,0,0,9.1,9,34.1,20.9,27.3,0,0,0,11.1,19.5,24.2,27.4,24.2,0,0,0,5.9,25.8,28.5,52.6,47.3,0,0,0,8,21.5,21.4,32.1,27.7,0,0,0,.,0,.,20,.,0,.,"GRAPEVINE-COLLEYVILLE ISD",0,0,7.9,5.4,23.7,18.9,0,0,0,3.2,18.1,23.6,37,42,0,0,0,2.2,13,17,15.5,16.1,0,0,0,0,0,0,7,1.5,0,0,0,3.1,25.3,27,47.4,46.9,0,0
"'220907",0,0,11.2,14.8,33.6,33.3,1.9,0.7,0,0,10.7,16,47.5,53.1,3.7,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,14.5,15.2,34.8,31.6,1.8,2.9,0,0,7.6,9.3,20.6,19.3,1.7,2.2,0,0,6.8,7.4,23.9,19.9,1.8,2.8,0,0,16.9,18.6,39.1,36.9,1.6,3,0,0,11.5,10.5,29.4,23.5,2.1,3,0,0,11.1,41.7,33.3,41.7,0,16.7,"KELLER ISD",0,0,2.1,5.6,17.5,14,2.1,2.8,0,0,12.2,12,30.8,26.6,1.9,2.9,0,0,5,5.8,14.7,10.1,0.5,2,0,0,1.6,1.5,2.2,1,0,0,0,0,17.8,18.1,37.6,33.3,1.4,2.8
"'220908",0.8,0.9,35,30.7,33.3,32.5,0,0,0,2.2,47.9,45.2,47.9,52.2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.1,0.7,30,31.4,23,24,0,0,0.1,0.7,22.1,27.7,10.6,13.3,0,0,0,0.8,20.5,23.3,13.6,14.7,0,0,0.2,1,38.3,38,25.8,25.1,0,0,0.2,0.3,23.1,27.7,19,21.1,0,0,0,0,14.3,25,28.6,8.3,0,0,"MANSFIELD ISD",0,0,8,1,12,17.2,0,0,0.1,0.4,21.8,25,20.1,23,0,0,0,0.2,10.8,10.7,6.3,8.5,0,0,0,0,2.8,1,0.7,1,0,0,0.1,0.5,37.4,34.8,29.7,28.9,0,0
"'220910",-1,0,-1,0,-1,0,-1,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,0,0,13.4,21.8,17.1,10.6,0,0.6,0,0,0,10.3,0,0,0,0,0,0,12.6,19.4,16.8,10.1,0,0,0,0,18.1,26.3,18.1,14.1,0,1,0,0,10.5,25.2,16.8,13.4,0,0.8,.,.,.,.,.,.,.,.,"LAKE WORTH ISD",0,0,5.3,8.7,15.8,8.7,0,0,0,0,8.6,16.3,16,6.3,0,0,0,0,3,9.1,6.1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,26.5,23.1,26.5,11.5,0,0
"'220912",0,0,22.2,18.9,3.7,8.1,7.4,13.5,0,0,46,42.9,26,28.6,40,42.9,-1,-1,-1,-1,-1,-1,-1,-1,0,0,14.2,17.1,9,8.5,9,11.5,0,0,9.2,13.3,5.2,6.4,5.4,8.8,0,0,10.6,13.4,5.8,6.1,7.1,9.4,0,0,16.5,19.6,9.1,9.4,10.7,13.1,0,0,14.7,17.4,10.4,7.3,9.1,10.8,0,0,33.3,0,16.7,20,25,0,"CROWLEY ISD",0,0,7.7,3.2,6.4,7.4,9,3.2,0,0,11.8,14.6,8.8,7.6,7.2,9.9,0,0,4.9,4.3,1.8,2.4,2.4,3.1,0,0,0,0,1,0,0,0,0,0,16.9,21.7,13.4,11.8,9.9,13
"'220914",-1,0,-1,16.7,-1,16.7,-1,0,0,0,26.7,15.4,26.7,53.8,0,0,.,.,.,.,.,.,.,.,0,0,17.6,20.3,16.4,20.7,0,0,0,0,10.1,8.8,2.9,3.5,0,0,0,0,4.9,8,6.2,20,0,0,0,0,23.6,21.4,14.5,22.3,0,0,0,0,15.6,22,22.2,36,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"KENNEDALE ISD",-1,0,-1,0,-1,25,-1,0,0,0,12.7,19.4,17.9,19.4,0,0,0,0,3.5,0,2.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,21.6,26.7,21.6,19,0,0
"'220915",0,0,35.7,12.5,28.6,6.3,57.1,37.5,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,26.9,31.2,12.6,10.2,32,47.1,0,0,0,28.6,0,0,0,42.9,0,0,17.8,18.9,7.1,4.3,18.9,36,0,0,33.5,37.3,16.1,8,40.4,54.2,0,0,17.2,31.5,5.1,6.7,22.2,48.3,-1,-1,-1,-1,-1,-1,-1,-1,"AZLE ISD",0,0,0,20,0,20,0,20,0,0,19.2,25.8,8.6,12.1,22.2,40.8,0,0,4.1,7.7,3.3,1.9,7.4,19.2,0,0,3.7,0,0,0,3.7,3.6,0,0,29.4,31,14.7,10.7,34,46.6
"'220916",0,0,14.5,24.3,22.9,23,0,0,0,0,14.1,24,55.1,50,0,0,0,0,2.9,5.4,2.9,2.7,0,0,0,0,17,20.4,29,29.7,0,0,0,0,11.6,10.2,16.7,20,0,0,0,0,9.5,13,21.5,20.3,0,0,0,0,20.5,24.6,33.1,33.1,0,0,0,0,16.1,19.6,25.9,26.5,0,0,0,0,0,16.7,50,0,0,0,"HURST-EULESS-BEDFORD ISD",0,0,1.1,0,13.8,4.3,0,0,0,0,13.7,16.5,25.1,26.6,0,0,0,0,6.8,8.5,8.6,8.3,0,0,0,0,2.5,1,2.5,2.9,0,0,0,0,23,26.2,33.4,35.1,0,0
"'220917",.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,27.1,32.1,5.4,5.1,8.5,27,-1,-1,-1,-1,-1,-1,-1,-1,0,0,25.3,29.6,2.7,4.9,7.5,25.3,0,0,38.1,37.1,7.1,3.1,7.9,26.8,0,0,26.2,32.7,3.8,4.7,8.6,26.9,.,.,.,.,.,.,.,.,"CASTLEBERRY ISD",0,0,2.7,0,2.7,0,0,0,0,0,16.7,28,3.8,6.8,9.1,27.1,0,0,8.6,8.9,3.1,2,3.1,10.9,0,0,0,0,0,0,0,0,0,0,30.2,27.8,9.3,5.6,7,27.8
"'220918",0,0,18.8,27.4,33.3,29,0,3.2,0,0,16.2,17.4,25,36.2,2.9,8.7,-1,0,-1,12.5,-1,25,-1,0,0,0,16.4,17.3,24.7,22.1,1.5,4.4,0,0,12.1,16.6,11.4,10.6,1.3,3,0,0,10.7,10.8,19.2,12.7,1.1,2.4,0,0,23,23.8,28,24.3,1.7,5,0,0,15.2,14,21.6,18.5,0.8,3.2,0,0,13.3,14.3,26.7,21.4,0,7.1,"EAGLE MT-SAGINAW ISD",0,0,1.7,4.2,13.8,8.5,0,1.4,0,0,9.7,10.8,21.3,19.9,1.3,3.8,0,0,6.5,5.6,8.6,5.9,0,0.6,0,0,1.1,2.2,4.5,5.9,0,0,0,0,18.6,19.5,30,26.7,2.2,5.6
"'220919",0,0,17.4,34.6,65.2,61.5,0,0,0,0,15.6,21.1,87,82.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,36.4,34.8,60.8,55.5,0,0,0,0,42.9,5.6,42.9,55.6,0,0,0,0,18.2,12.5,54.5,37.5,0,0,0,0,40.9,33.5,64.1,59.7,0,0,0,0,31.3,31,63.9,58.6,0,0,-1,.,-1,.,-1,.,-1,.,"CARROLL ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,31.4,36,57.1,51.3,0,0,0,0,21,21.5,21,20,0,0,0,0,7.7,7.3,7.7,4.9,0,0,0,0,41.6,38.9,55.7,49.7,0,0
"'220920",0,0,36,50,8,12.5,28,37.5,0,0,63.6,37.5,9.1,25,36.4,37.5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,28.7,29,5.8,5.1,18.8,25.5,0,0,16.2,15.2,2.7,2.2,16.2,13,0,0,21.8,23.9,3.6,3.2,14.7,22.5,0,0,31.2,31.8,4.5,4.5,19,27.9,0,0,26.9,29,4.6,5.9,17.8,22.6,-1,-1,-1,-1,-1,-1,-1,-1,"WHITE SETTLEMENT ISD",0,0,0,13.3,15.8,13.3,0,6.7,0,0,26.4,26.8,7.1,5.5,18.5,23.6,0,0,14.7,14.5,2.9,4.5,7.7,11.3,0,0,11.4,2.4,0,2.4,2.9,2.4,0,0,29.5,30.4,6.2,3.9,17.6,29.4
"'221801",33.3,0,66.7,44.4,16.7,11.1,0,0,37.5,15,68.8,65,18.8,15,0,0,-1,-1,-1,-1,-1,-1,-1,-1,16.8,8,61.2,49.8,17.5,16.6,0,0,25,11.1,68.8,37,6.3,3.7,0,0,21.7,9.2,69.6,55.2,19.6,14.9,0,0,15.8,9.4,62,57.1,22.8,15.5,0,0,25.9,10.3,67.2,49.6,17.2,12,0,0,.,-1,.,-1,.,-1,.,-1,"TEXAS COLLEGE PREPARATORY ACADEMIE",-1,0,-1,12.5,-1,12.5,-1,0,18,6.1,60.2,38.8,11.3,18.2,0,0,0,2.6,45.5,25.6,4.5,5.1,0,0,10,0,40,9.5,0,4.8,0,0,10.8,6.6,58.1,50,18.8,21.2,0,0
"'221901",0,0,30.6,15.6,11.1,12.5,0,0,0,0,47.6,32.3,66.7,38.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,25.8,21.9,18.5,15.6,0,0,0,0,12.3,14.5,11.4,9.9,0,0,0,0,17.9,12.7,11.5,9.3,0,0,0,0,28.6,26.6,20.2,19.1,0,0,0,0,18.8,14.5,10.5,8.5,0,0,0,0,0,25,14.3,0,0,0,"ABILENE ISD",0,0,0,1.9,5.7,1.9,0,0,0,0,22.6,17.1,16.5,11.8,0,0,0,0,10.3,10.7,7.9,7,0,0,0,0,2.2,1.9,2.2,2.8,0,0,0,0,36.3,33.8,27.2,25.1,0,0
"'221904",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,27.3,28.2,7.6,2.6,0,0,-1,.,-1,.,-1,.,-1,.,0,0,14.7,21.1,5.9,0,0,0,0,0,44,30.6,20,5.6,0,0,0,0,27.3,19.2,9.1,0,0,0,.,.,.,.,.,.,.,.,"MERKEL ISD",.,-1,.,-1,.,-1,.,-1,0,0,17.1,26.2,0,0,0,0,0,0,12,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32.7,8,4.1,0,0
"'221905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,0,0,44.4,25,0,0,0,0,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,50,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRENT ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,44.4,28.6,0,0,0,0
"'221911",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,45.8,47.1,33.3,20.7,0,0,.,.,.,.,.,.,.,.,0,0,14.3,10,14.3,20,0,0,0,0,66.7,78.8,33.3,33.3,0,0,0,0,37.5,0,50,0,0,0,.,-1,.,-1,.,-1,.,-1,"JIM NED CISD",.,.,.,.,.,.,.,.,0,0,33.3,27.8,33.3,13,0,0,0,0,25,19.2,20.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,46.9,54.7,31.3,21.3,0,0
"'221912",0,0,11.1,22.2,22.2,0,0,0,0,0,85.7,53.8,28.6,53.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,50,44.9,13,13.3,0,0,0,0,71.4,50,0,7.1,0,0,0,0,21.2,25.7,9.1,5.7,0,0,0,0,52.3,51.7,11.7,18.6,0,0,0,0,30.8,21.4,7.7,7.1,0,0,.,-1,.,-1,.,-1,.,-1,"WYLIE ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,47.8,37.9,14.2,7.9,0,0,0,0,14.1,15.4,1.3,2.2,0,0,0,0,9.1,0,0,0,0,0,0,0,53.8,49.5,13.7,12.7,0,0
"'222901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,50,28.6,0,0,0,0,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,40,-1,0,-1,0,.,.,.,.,.,.,.,.,"TERRELL COUNTY ISD",.,.,.,.,.,.,.,.,0,-1,60,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'223901",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,11.1,9.4,0.7,0.8,0,0,0,0,0,16.7,0,0,0,0,0,0,5.9,6.4,0,1.1,0,0,0,0,14.3,18,1.6,1.6,0,0,0,0,10.3,8,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"BROWNFIELD ISD",-1,0,-1,0,-1,0,-1,0,0,0,8.3,1.5,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,15.8,0,0,0,0
"'223902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,37.5,39.1,12.5,4.3,0,0,.,.,.,.,.,.,.,.,0,0,20,35.7,20,0,0,0,-1,0,-1,50,-1,6.3,-1,0,0,0,33.3,18.8,16.7,0,0,0,.,.,.,.,.,.,.,.,"MEADOW ISD",.,.,.,.,.,.,.,.,-1,0,-1,14.3,-1,0,-1,0,0,0,40,20,20,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,85.7,-1,14.3,-1,0
"'223904",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,12.5,46.2,56.3,0,0,0,0,.,.,.,.,.,.,.,.,-1,14.3,-1,42.9,-1,0,-1,0,0,0,60,28.6,0,0,0,0,0,12.5,20,50,0,0,0,0,.,.,.,.,.,.,.,.,"WELLMAN-UNION CISD",.,-1,.,-1,.,-1,.,-1,0,22.2,37.5,77.8,0,0,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14.3,62.5,71.4,0,0,0,0
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,18.2,69.2,81.8,0,0,0,0,.,.,.,.,.,.,.,.,0,-1,57.1,-1,0,-1,0,-1,0,12.5,87.5,75,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"THROCKMORTON COLLEGIATE ISD",.,.,.,.,.,.,.,.,0,-1,40,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,14.3,60,85.7,0,0,0,0
"'224902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,41.7,78.6,0,0,0,0,.,.,.,.,.,.,.,.,0,-1,42.9,-1,0,-1,0,-1,0,-1,33.3,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"WOODSON ISD",.,.,.,.,.,.,.,.,0,0,50,80,0,0,0,0,0,-1,0,-1,0,-1,0,-1,.,-1,.,-1,.,-1,.,-1,0,0,44.4,76.9,0,0,0,0
"'225902",-1,-1,-1,-1,-1,-1,-1,-1,0,-1,50,-1,33.3,-1,0,-1,.,.,.,.,.,.,.,.,0,0,38.7,34.9,7,6.6,0,0,0,0,12.5,5.9,0,0,0,0,0,0,34.8,30.4,5.3,5.2,0,0,0,0,42.8,41,8.7,8.1,0,0,0,0,40.7,35.6,6.5,5.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"MOUNT PLEASANT ISD",0,0,28.2,17.6,0,5.9,0,0,0,0,34.9,29.3,5.4,5.2,0,0,0,0,24,18.7,1.6,5.2,0,0,0,0,11.8,13.5,0,0,0,0,0,0,42.3,45.7,9.9,11.4,0,0
"'225906",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.2,0,54.1,63.2,7.1,11.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,51.4,46.3,2.7,2.4,0,0,2.2,0,65.2,73.5,6.5,12.2,0,0,2.5,0,55,63.9,5,5.6,0,0,.,-1,.,-1,.,-1,.,-1,"CHAPEL HILL ISD",-1,0,-1,55.6,-1,0,-1,0,0,0,41,54.4,7.7,10.5,0,0,0,0,23.1,46.2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,58.5,61.8,9.8,14.7,0,0
"'225907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HARTS BLUFF ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'226801",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,36.1,36.2,0,0,0,0,.,-1,.,-1,.,-1,.,-1,0,0,30.8,40,0,0,0,0,0,0,50,45.9,0,0,0,0,0,0,21.7,35.1,0,0,0,0,.,-1,.,-1,.,-1,.,-1,"TEXAS LEADERSHIP PUBLIC SCHOOLS",-1,-1,-1,-1,-1,-1,-1,-1,0,0,25.7,25,0,0,0,0,0,0,6.7,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,42.3,0,0,0,0
"'226901",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,35.9,53.5,0,0,0,0,.,.,.,.,.,.,.,.,0,0,9.1,18.2,0,0,0,0,0,0,39.1,52.2,0,0,0,0,0,0,25,55.6,0,0,0,0,.,.,.,.,.,.,.,.,"CHRISTOVAL ISD",.,.,.,.,.,.,.,.,0,0,31.3,55,0,0,0,0,-1,0,-1,0,-1,0,-1,0,.,-1,.,-1,.,-1,.,-1,0,0,42.9,51.5,0,0,0,0
"'226903",0,0,44.4,71.4,11.1,14.3,0,0,0,0,100,100,11.1,50,0,0,.,.,.,.,.,.,.,.,0,0,56.6,61.2,11.4,11.7,0,0,0,0,50,50,5,3.3,0,0,0,0,50.8,54.8,6.1,6.7,0,0,0,0,59.7,64.6,15.5,12.4,0,0,0,0,52.2,57.6,5.6,7.9,0,0,0,-1,16.7,-1,0,-1,0,-1,"SAN ANGELO ISD",0,0,26.3,34.5,10.5,6.9,0,0,0,0,53.5,57.4,7.3,10.8,0,0,0,0,50.2,47.5,3.8,2.4,0,0,0,0,36.9,40.2,1,0,0,0,0,0,64.5,67.6,21.5,18.6,0,0
"'226905",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,55.6,50,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,25,25,0,0,0,0,0,0,57.1,69.2,0,0,0,0,0,0,20,40,0,0,0,0,.,.,.,.,.,.,.,.,"WATER VALLEY ISD",.,.,.,.,.,.,.,.,0,0,53.8,0,0,0,0,0,0,0,30,16.7,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,66.7,58.3,0,0,0,0
"'226906",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,75.3,77.4,4.7,1.2,0,0,.,.,.,.,.,.,.,.,0,0,54.5,37.5,0,0,0,0,0,0,94.9,84.6,7.7,0,0,0,0,0,71.4,62.5,0,0,0,0,.,.,.,.,.,.,.,.,"WALL ISD",.,.,.,.,.,.,.,.,0,0,58.7,71.1,2.2,2.2,0,0,0,0,36.4,44.4,0,0,0,0,0,0,33.3,20,0,0,0,0,0,0,76.1,80.3,5.6,1.5,0,0
"'226907",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,17.9,13.6,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,17.1,0,0,0,0,0,0,0,21.4,19,0,0,0,0,0,0,25.7,9.4,0,0,0,0,.,.,.,.,.,.,.,.,"GRAPE CREEK ISD",.,-1,.,-1,.,-1,.,-1,0,0,14.3,10.5,0,0,0,0,0,0,6.5,8.3,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,10.9,15.4,0,0,0,0
