"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"860Z200US10038","ZCTA5 10038","99924","null","21419","null",
"860Z200US10039","ZCTA5 10039","50164","null","5284","null",
"860Z200US10040","ZCTA5 10040","54700","null","5905","null",
"860Z200US10044","ZCTA5 10044","115294","null","12874","null",
"860Z200US10065","ZCTA5 10065","152335","null","14050","null",
"860Z200US10069","ZCTA5 10069","183178","null","93892","null",
"860Z200US10075","ZCTA5 10075","131372","null","28807","null",
"860Z200US10103","ZCTA5 10103","-","-","**","**",
"860Z200US10110","ZCTA5 10110","-","-","**","**",
"860Z200US10111","ZCTA5 10111","-","-","**","**",
"860Z200US10112","ZCTA5 10112","-","-","**","**",
"860Z200US10115","ZCTA5 10115","-","-","**","**",
"860Z200US10119","ZCTA5 10119","-","-","**","**",
"860Z200US10128","ZCTA5 10128","127919","null","10591","null",
"860Z200US10152","ZCTA5 10152","-","-","**","**",
"860Z200US10153","ZCTA5 10153","-","-","**","**",
"860Z200US10154","ZCTA5 10154","-","-","**","**",
"860Z200US10162","ZCTA5 10162","99300","null","16969","null",
"860Z200US10165","ZCTA5 10165","-","-","**","**",
"860Z200US10167","ZCTA5 10167","-","-","**","**",
"860Z200US10168","ZCTA5 10168","-","-","**","**",
"860Z200US10169","ZCTA5 10169","-","-","**","**",
"860Z200US10170","ZCTA5 10170","-","-","**","**",
"860Z200US10171","ZCTA5 10171","-","-","**","**",
"860Z200US10172","ZCTA5 10172","-","-","**","**",
"860Z200US10173","ZCTA5 10173","-","-","**","**",
"860Z200US10174","ZCTA5 10174","-","-","**","**",
"860Z200US10177","ZCTA5 10177","-","-","**","**",
"860Z200US10199","ZCTA5 10199","-","-","**","**",
"860Z200US10271","ZCTA5 10271","-","-","**","**",
"860Z200US10278","ZCTA5 10278","-","-","**","**",
"860Z200US10279","ZCTA5 10279","-","-","**","**",
"860Z200US10280","ZCTA5 10280","178148","null","35936","null",
"860Z200US10282","ZCTA5 10282","250,000+","250,000+","***","***",
"860Z200US10301","ZCTA5 10301","78053","null","5038","null",
"860Z200US10302","ZCTA5 10302","73927","null","11834","null",
"860Z200US10303","ZCTA5 10303","69879","null","5480","null",
"860Z200US10304","ZCTA5 10304","64539","null","5750","null",
"860Z200US10305","ZCTA5 10305","76833","null","5721","null",
"860Z200US10306","ZCTA5 10306","88687","null","4533","null",
"860Z200US10307","ZCTA5 10307","117469","null","12054","null",
"860Z200US10308","ZCTA5 10308","116082","null","9754","null",
"860Z200US10309","ZCTA5 10309","107500","null","14840","null",
"860Z200US10310","ZCTA5 10310","96161","null","13046","null",
"860Z200US10311","ZCTA5 10311","-","-","**","**",
"860Z200US10312","ZCTA5 10312","100875","null","5703","null",
"860Z200US10314","ZCTA5 10314","94578","null","5196","null",
"860Z200US10451","ZCTA5 10451","33945","null","4114","null",
"860Z200US10452","ZCTA5 10452","33877","null","2678","null",
"860Z200US10453","ZCTA5 10453","34860","null","3026","null",
"860Z200US10454","ZCTA5 10454","21846","null","2122","null",
"860Z200US10455","ZCTA5 10455","30741","null","1669","null",
"860Z200US10456","ZCTA5 10456","31166","null","2602","null",
"860Z200US10457","ZCTA5 10457","38066","null","4209","null",
"860Z200US10458","ZCTA5 10458","38768","null","2835","null",
"860Z200US10459","ZCTA5 10459","36631","null","3449","null",
"860Z200US10460","ZCTA5 10460","31504","null","3005","null",
"860Z200US10461","ZCTA5 10461","61087","null","4930","null",
"860Z200US10462","ZCTA5 10462","59032","null","2837","null",
"860Z200US10463","ZCTA5 10463","63048","null","4556","null",
"860Z200US10464","ZCTA5 10464","118972","null","20071","null",
"860Z200US10465","ZCTA5 10465","80245","null","5577","null",
"860Z200US10466","ZCTA5 10466","62918","null","5284","null",
"860Z200US10467","ZCTA5 10467","42639","null","2072","null",
"860Z200US10468","ZCTA5 10468","40138","null","2946","null",
"860Z200US10469","ZCTA5 10469","70415","null","3997","null",
"860Z200US10470","ZCTA5 10470","70107","null","6746","null",
"860Z200US10471","ZCTA5 10471","96368","null","11817","null",
"860Z200US10472","ZCTA5 10472","36730","null","2484","null",
"860Z200US10473","ZCTA5 10473","48212","null","4600","null",
"860Z200US10474","ZCTA5 10474","33157","null","11107","null",
"860Z200US10475","ZCTA5 10475","56327","null","8323","null",
"860Z200US10501","ZCTA5 10501","237361","null","91462","null",
"860Z200US10502","ZCTA5 10502","226848","null","28953","null",
"860Z200US10503","ZCTA5 10503","86964","null","38318","null",
"860Z200US10504","ZCTA5 10504","229671","null","21280","null",
"860Z200US10505","ZCTA5 10505","150179","null","49821","null",
"860Z200US10506","ZCTA5 10506","220469","null","90651","null",
"860Z200US10507","ZCTA5 10507","83359","null","9116","null",
"860Z200US10509","ZCTA5 10509","111376","null","7480","null",
"860Z200US10510","ZCTA5 10510","190368","null","22853","null",
"860Z200US10511","ZCTA5 10511","118984","null","10574","null",
"860Z200US10512","ZCTA5 10512","101924","null","11228","null",
"860Z200US10514","ZCTA5 10514","246991","null","31550","null",
"860Z200US10516","ZCTA5 10516","119980","null","12203","null",
"860Z200US10517","ZCTA5 10517","78750","null","38095","null",
"860Z200US10518","ZCTA5 10518","-","-","**","**",
"860Z200US10519","ZCTA5 10519","-","-","**","**",
"860Z200US10520","ZCTA5 10520","120769","null","11450","null",
"860Z200US10522","ZCTA5 10522","136204","null","24684","null",
"860Z200US10523","ZCTA5 10523","110420","null","7575","null",
"860Z200US10524","ZCTA5 10524","123426","null","23252","null",
"860Z200US10526","ZCTA5 10526","202823","null","93020","null",
"860Z200US10527","ZCTA5 10527","207917","null","49011","null",
"860Z200US10528","ZCTA5 10528","134458","null","8583","null",
"860Z200US10530","ZCTA5 10530","104090","null","13616","null",
"860Z200US10532","ZCTA5 10532","121489","null","19099","null",
"860Z200US10533","ZCTA5 10533","204118","null","43707","null",
"860Z200US10535","ZCTA5 10535","146635","null","77252","null",
"860Z200US10536","ZCTA5 10536","198919","null","28382","null",
"860Z200US10537","ZCTA5 10537","103854","null","54418","null",
"860Z200US10538","ZCTA5 10538","203932","null","39242","null",
"860Z200US10540","ZCTA5 10540","-","-","**","**",
"860Z200US10541","ZCTA5 10541","120397","null","8015","null",
"860Z200US10542","ZCTA5 10542","-","-","**","**",
"860Z200US10543","ZCTA5 10543","119900","null","12739","null",
"860Z200US10545","ZCTA5 10545","-","-","**","**",
"860Z200US10546","ZCTA5 10546","174107","null","51765","null",
"860Z200US10547","ZCTA5 10547","123229","null","35699","null",
"860Z200US10548","ZCTA5 10548","111052","null","23715","null",
"860Z200US10549","ZCTA5 10549","110813","null","15342","null",
"860Z200US10550","ZCTA5 10550","48472","null","6268","null",
"860Z200US10552","ZCTA5 10552","86470","null","5583","null",
"860Z200US10553","ZCTA5 10553","80400","null","5767","null",
"860Z200US10560","ZCTA5 10560","159957","null","34773","null",
"860Z200US10562","ZCTA5 10562","97083","null","11118","null",
"860Z200US10566","ZCTA5 10566","75642","null","6763","null",
"860Z200US10567","ZCTA5 10567","143465","null","7261","null",
"860Z200US10570","ZCTA5 10570","165439","null","25426","null",
"860Z200US10573","ZCTA5 10573","98626","null","6049","null",
"860Z200US10576","ZCTA5 10576","215119","null","30613","null",
"860Z200US10577","ZCTA5 10577","250,000+","250,000+","***","***",
"860Z200US10578","ZCTA5 10578","250,000+","250,000+","***","***",
"860Z200US10579","ZCTA5 10579","122193","null","13967","null",
"860Z200US10580","ZCTA5 10580","211696","null","13648","null",
"860Z200US10583","ZCTA5 10583","218498","null","11426","null",
"860Z200US10588","ZCTA5 10588","119620","null","48363","null",
"860Z200US10589","ZCTA5 10589","106500","null","16913","null",
"860Z200US10590","ZCTA5 10590","160278","null","36541","null",
"860Z200US10591","ZCTA5 10591","100993","null","11155","null",
"860Z200US10594","ZCTA5 10594","167857","null","48409","null",
"860Z200US10595","ZCTA5 10595","99500","null","30371","null",
"860Z200US10596","ZCTA5 10596","83512","null","21941","null",
"860Z200US10597","ZCTA5 10597","250,000+","250,000+","***","***",
"860Z200US10598","ZCTA5 10598","140337","null","6758","null",
"860Z200US10601","ZCTA5 10601","75592","null","13753","null",
"860Z200US10603","ZCTA5 10603","118063","null","10180","null",
"860Z200US10604","ZCTA5 10604","101619","null","22579","null",
"860Z200US10605","ZCTA5 10605","131463","null","5751","null",
"860Z200US10606","ZCTA5 10606","101853","null","13860","null",
"860Z200US10607","ZCTA5 10607","142344","null","15770","null",
"860Z200US10701","ZCTA5 10701","55553","null","1858","null",
"860Z200US10703","ZCTA5 10703","78473","null","11113","null",
"860Z200US10704","ZCTA5 10704","88341","null","8160","null",
"860Z200US10705","ZCTA5 10705","61078","null","8494","null",
"860Z200US10706","ZCTA5 10706","171615","null","29298","null",
"860Z200US10707","ZCTA5 10707","119530","null","12975","null",
"860Z200US10708","ZCTA5 10708","113298","null","15325","null",
"860Z200US10709","ZCTA5 10709","142536","null","15191","null",
"860Z200US10710","ZCTA5 10710","89043","null","9207","null",
"860Z200US10801","ZCTA5 10801","73632","null","1937","null",
"860Z200US10803","ZCTA5 10803","184821","null","19913","null",
"860Z200US10804","ZCTA5 10804","213892","null","26491","null",
"860Z200US10805","ZCTA5 10805","75336","null","10174","null",
"860Z200US10901","ZCTA5 10901","102470","null","8179","null",
"860Z200US10910","ZCTA5 10910","-","-","**","**",
"860Z200US10911","ZCTA5 10911","-","-","**","**",
"860Z200US10913","ZCTA5 10913","171146","null","20870","null",
"860Z200US10914","ZCTA5 10914","83469","null","4395","null",
"860Z200US10915","ZCTA5 10915","-","-","**","**",
"860Z200US10916","ZCTA5 10916","99792","null","21321","null",
"860Z200US10917","ZCTA5 10917","117917","null","28719","null",
"860Z200US10918","ZCTA5 10918","120288","null","19797","null",
"860Z200US10919","ZCTA5 10919","94355","null","15456","null",
"860Z200US10920","ZCTA5 10920","132241","null","16316","null",
"860Z200US10921","ZCTA5 10921","99722","null","16536","null",
"860Z200US10922","ZCTA5 10922","88750","null","40831","null",
"860Z200US10923","ZCTA5 10923","91310","null","14544","null",
"860Z200US10924","ZCTA5 10924","98462","null","15451","null",
"860Z200US10925","ZCTA5 10925","95625","null","26828","null",
"860Z200US10926","ZCTA5 10926","81726","null","17604","null",
"860Z200US10927","ZCTA5 10927","69679","null","7930","null",
"860Z200US10928","ZCTA5 10928","83571","null","23099","null",
"860Z200US10930","ZCTA5 10930","130577","null","18467","null",
"860Z200US10931","ZCTA5 10931","79091","null","7725","null",
"860Z200US10932","ZCTA5 10932","-","-","**","**",
"860Z200US10933","ZCTA5 10933","-","-","**","**",
"860Z200US10940","ZCTA5 10940","70407","null","5715","null",
"860Z200US10941","ZCTA5 10941","89118","null","8314","null",
"860Z200US10950","ZCTA5 10950","77362","null","7915","null",
"860Z200US10952","ZCTA5 10952","61272","null","8663","null",
"860Z200US10953","ZCTA5 10953","-","-","**","**",
"860Z200US10954","ZCTA5 10954","109932","null","10896","null",
"860Z200US10956","ZCTA5 10956","156555","null","9221","null",
"860Z200US10958","ZCTA5 10958","122591","null","6986","null",
"860Z200US10960","ZCTA5 10960","108327","null","15174","null",
"860Z200US10962","ZCTA5 10962","144167","null","35095","null",
"860Z200US10963","ZCTA5 10963","76622","null","21362","null",
"860Z200US10964","ZCTA5 10964","145673","null","95133","null",
"860Z200US10965","ZCTA5 10965","121359","null","11000","null",
"860Z200US10968","ZCTA5 10968","114526","null","37521","null",
"860Z200US10969","ZCTA5 10969","129698","null","14109","null",
"860Z200US10970","ZCTA5 10970","106375","null","11914","null",
"860Z200US10973","ZCTA5 10973","99250","null","58652","null",
"860Z200US10974","ZCTA5 10974","92639","null","5676","null",
"860Z200US10975","ZCTA5 10975","81250","null","37843","null",
"860Z200US10976","ZCTA5 10976","65000","null","33346","null",
"860Z200US10977","ZCTA5 10977","67799","null","8717","null",
"860Z200US10979","ZCTA5 10979","-","-","**","**",
"860Z200US10980","ZCTA5 10980","117883","null","11917","null",
"860Z200US10983","ZCTA5 10983","137308","null","31205","null",
"860Z200US10984","ZCTA5 10984","121607","null","54970","null",
"860Z200US10985","ZCTA5 10985","-","-","**","**",
"860Z200US10986","ZCTA5 10986","186726","null","37225","null",
"860Z200US10987","ZCTA5 10987","174375","null","46209","null",
"860Z200US10988","ZCTA5 10988","78750","null","35332","null",
"860Z200US10989","ZCTA5 10989","117038","null","14931","null",
"860Z200US10990","ZCTA5 10990","117168","null","13547","null",
"860Z200US10992","ZCTA5 10992","105765","null","11006","null",
"860Z200US10993","ZCTA5 10993","53688","null","16717","null",
"860Z200US10994","ZCTA5 10994","156500","null","30150","null",
"860Z200US10996","ZCTA5 10996","121219","null","3816","null",
"860Z200US10998","ZCTA5 10998","106250","null","22889","null",
"860Z200US11001","ZCTA5 11001","132344","null","9121","null",
"860Z200US11003","ZCTA5 11003","107088","null","5601","null",
"860Z200US11004","ZCTA5 11004","100174","null","13406","null",
"860Z200US11005","ZCTA5 11005","60800","null","24064","null",
"860Z200US11010","ZCTA5 11010","123401","null","4047","null",
"860Z200US11020","ZCTA5 11020","168319","null","25892","null",
"860Z200US11021","ZCTA5 11021","105606","null","9799","null",
"860Z200US11023","ZCTA5 11023","131458","null","46634","null",
"860Z200US11024","ZCTA5 11024","129479","null","20526","null",
"860Z200US11030","ZCTA5 11030","232400","null","34998","null",
"860Z200US11040","ZCTA5 11040","140368","null","10251","null",
"860Z200US11042","ZCTA5 11042","-","-","**","**",
"860Z200US11050","ZCTA5 11050","138559","null","13624","null",
"860Z200US11096","ZCTA5 11096","69021","null","10014","null",
"860Z200US11101","ZCTA5 11101","98920","null","7830","null",
"860Z200US11102","ZCTA5 11102","95478","null","7233","null",
"860Z200US11103","ZCTA5 11103","82597","null","5179","null",
"860Z200US11104","ZCTA5 11104","81142","null","4778","null",
"860Z200US11105","ZCTA5 11105","93200","null","5783","null",
"860Z200US11106","ZCTA5 11106","71972","null","5601","null",
"860Z200US11109","ZCTA5 11109","160898","null","42907","null",
"860Z200US11201","ZCTA5 11201","148282","null","7688","null",
"860Z200US11203","ZCTA5 11203","61414","null","3077","null",
"860Z200US11204","ZCTA5 11204","58850","null","4665","null",
"860Z200US11205","ZCTA5 11205","68607","null","4839","null",
"860Z200US11206","ZCTA5 11206","49013","null","3388","null",
"860Z200US11207","ZCTA5 11207","45616","null","2643","null",
"860Z200US11208","ZCTA5 11208","49679","null","3003","null",
"860Z200US11209","ZCTA5 11209","84145","null","5152","null",
"860Z200US11210","ZCTA5 11210","77378","null","3936","null",
"860Z200US11211","ZCTA5 11211","89091","null","6368","null",
"860Z200US11212","ZCTA5 11212","30733","null","2339","null",
"860Z200US11213","ZCTA5 11213","48896","null","4319","null",
"860Z200US11214","ZCTA5 11214","58487","null","3055","null",
"860Z200US11215","ZCTA5 11215","156930","null","8212","null",
"860Z200US11216","ZCTA5 11216","84661","null","5694","null",
"860Z200US11217","ZCTA5 11217","133269","null","12241","null",
"860Z200US11218","ZCTA5 11218","81857","null","5488","null",
"860Z200US11219","ZCTA5 11219","44450","null","2802","null",
"860Z200US11220","ZCTA5 11220","57046","null","2456","null",
"860Z200US11221","ZCTA5 11221","66923","null","4211","null",
"860Z200US11222","ZCTA5 11222","110385","null","7390","null",
"860Z200US11223","ZCTA5 11223","57281","null","5244","null",
"860Z200US11224","ZCTA5 11224","37241","null","3595","null",
"860Z200US11225","ZCTA5 11225","68542","null","5938","null",
"860Z200US11226","ZCTA5 11226","66173","null","1913","null",
"860Z200US11228","ZCTA5 11228","77189","null","6741","null",
"860Z200US11229","ZCTA5 11229","69076","null","3802","null",
"860Z200US11230","ZCTA5 11230","61017","null","3209","null",
"860Z200US11231","ZCTA5 11231","121638","null","6696","null",
"860Z200US11232","ZCTA5 11232","77031","null","9457","null",
"860Z200US11233","ZCTA5 11233","52380","null","3126","null",
"860Z200US11234","ZCTA5 11234","86185","null","2465","null",
"860Z200US11235","ZCTA5 11235","58669","null","3780","null",
"860Z200US11236","ZCTA5 11236","73562","null","2963","null",
"860Z200US11237","ZCTA5 11237","65908","null","9623","null",
"860Z200US11238","ZCTA5 11238","114427","null","7767","null",
"860Z200US11239","ZCTA5 11239","33736","null","5023","null",
"860Z200US11249","ZCTA5 11249","105222","null","3946","null",
