DISTRICT,DD000A00T021R,DD0NAA00T021R,DD0NOA00T021R,DD0NTA00T021R,DD0YAA00T021R,DD0YMA00T021R,DD0YXA00T021R,DD200A00T021R,DD2NAA00T021R,DD2NOA00T021R,DD2NTA00T021R,DD2YAA00T021R,DD2YMA00T021R,DD2YXA00T021R,DD300A00T021R,DD3NAA00T021R,DD3NOA00T021R,DD3NTA00T021R,DD3YAA00T021R,DD3YMA00T021R,DD3YXA00T021R,DD400A00T021R,DD4NAA00T021R,DD4NOA00T021R,DD4NTA00T021R,DD4YAA00T021R,DD4YMA00T021R,DD4YXA00T021R,DDA00A00T021R,DDANAA00T021R,DDANOA00T021R,DDANTA00T021R,DDAYAA00T021R,DDAYMA00T021R,DDAYXA00T021R,DDB00A00T021R,DDBNAA00T021R,DDBNOA00T021R,DDBNTA00T021R,DDBYAA00T021R,DDBYMA00T021R,DDBYXA00T021R,DDE00A00T021R,DDENAA00T021R,DDENOA00T021R,DDENTA00T021R,DDEYAA00T021R,DDEYMA00T021R,DDEYXA00T021R,DDF00A00T021R,DDFNAA00T021R,DDFNOA00T021R,DDFNTA00T021R,DDFYAA00T021R,DDFYMA00T021R,DDFYXA00T021R,DDH00A00T021R,DDHNAA00T021R,DDHNOA00T021R,DDHNTA00T021R,DDHYAA00T021R,DDHYMA00T021R,DDHYXA00T021R,DDI00A00T021R,DDINAA00T021R,DDINOA00T021R,DDINTA00T021R,DDIYAA00T021R,DDIYMA00T021R,DDIYXA00T021R,DDL00A00T021R,DDLNAA00T021R,DDLNOA00T021R,DDLNTA00T021R,DDLYAA00T021R,DDLYMA00T021R,DDLYXA00T021R,DDM00A00T021R,DDMNAA00T021R,DDMNOA00T021R,DDMNTA00T021R,DDMYAA00T021R,DDMYMA00T021R,DDMYXA00T021R,DDR00A00T021R,DDRNAA00T021R,DDRNOA00T021R,DDRNTA00T021R,DDRYAA00T021R,DDRYMA00T021R,DDRYXA00T021R,DDS00A00T021R,DDSNAA00T021R,DDSNOA00T021R,DDSNTA00T021R,DDSYAA00T021R,DDSYMA00T021R,DDSYXA00T021R,DDW00A00T021R,DDWNAA00T021R,DDWNOA00T021R,DDWNTA00T021R,DDWYAA00T021R,DDWYMA00T021R,DDWYXA00T021R,DISTNAME,DNC00A00T021R,DNCNAA00T021R,DNCNOA00T021R,DNCNTA00T021R,DNCYAA00T021R,DNCYMA00T021R,DNCYXA00T021R,DNM00A00T021R,DNMNAA00T021R,DNMNOA00T021R,DNMNTA00T021R,DNMYAA00T021R,DNMYMA00T021R,DNMYXA00T021R,DNS00A00T021R,DNSNAA00T021R,DNSNOA00T021R,DNSNTA00T021R,DNSYAA00T021R,DNSYMA00T021R,DNSYXA00T021R
"'184908",100,0,0,0,91,6,3,100,0,0,0,85,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,91,8,0,100,0,0,0,100,0,0,99,0,0,1,93,6,0,99,1,0,1,91,8,0,98,0,1,2,87,11,1,100,0,0,0,100,0,0,100,0,0,0,90,7,3,98,0,1,2,91,7,0,98,0,1,2,93,5,0,100,0,0,0,87,13,1,99,1,1,1,92,7,0,"PEASTER ISD",99,0,1,1,94,5,0,99,1,0,1,87,13,0,100,0,0,0,96,4,0
"'184909",100,0,0,0,91,0,9,100,0,0,0,94,6,0,100,0,0,0,64,21,14,.,.,.,.,.,.,.,100,0,0,0,95,4,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,91,9,0,100,0,0,0,96,4,0,99,1,0,1,95,4,0,100,0,0,0,100,0,0,100,0,0,0,90,0,10,100,0,0,0,95,4,0,100,0,0,0,92,6,1,100,0,0,0,96,4,0,100,0,0,0,96,4,0,"BROCK ISD",100,0,0,0,97,2,0,100,0,0,0,92,8,0,100,0,0,0,100,0,0
"'184911",100,0,0,0,76,24,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,92,8,0,.,.,.,.,.,.,.,100,0,0,0,88,12,0,100,0,0,0,91,9,0,100,0,0,0,91,9,0,.,.,.,.,.,.,.,100,0,0,0,72,28,0,100,0,0,0,93,7,0,100,0,0,0,89,11,0,100,0,0,0,94,6,0,100,0,0,0,92,8,0,"GARNER ISD",100,0,0,0,98,2,0,100,0,0,0,83,17,0,100,0,0,0,73,27,0
"'185901",100,0,0,0,95,0,4,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,2,1,.,.,.,.,.,.,.,100,0,0,0,96,2,2,99,1,0,1,95,3,2,100,0,0,0,97,1,1,100,0,0,0,50,50,0,99,1,0,1,93,1,6,100,0,0,0,97,2,1,100,0,0,0,94,3,3,100,0,0,0,98,1,1,100,0,0,0,79,21,0,"BOVINA ISD",100,0,0,0,99,0,1,99,1,0,1,84,12,3,100,0,0,0,100,0,0
"'185902",100,0,0,0,88,7,5,100,0,0,0,57,43,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,93,6,1,.,.,.,.,.,.,.,100,0,0,0,94,4,2,100,0,0,0,91,8,1,100,0,0,0,93,5,2,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,87,8,6,100,0,0,0,94,4,2,100,0,0,0,95,3,2,100,0,0,0,98,2,0,100,0,0,0,93,7,0,"FARWELL ISD",100,0,0,0,98,1,1,100,0,0,0,80,19,2,100,0,0,0,40,60,0
"'185903",100,0,0,0,95,2,3,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,94,4,1,100,0,0,0,100,0,0,100,0,0,0,95,4,1,100,0,0,0,94,4,2,100,0,0,0,95,4,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,95,2,3,100,0,0,0,95,5,1,100,0,0,0,95,2,2,100,0,0,0,96,3,1,99,1,0,1,91,8,0,"FRIONA ISD",100,0,0,0,98,1,1,100,0,0,0,83,15,2,100,0,0,0,100,0,0
"'185904",100,0,0,0,89,8,3,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,1,.,.,.,.,.,.,.,100,0,0,0,98,1,1,100,0,0,0,96,3,1,100,0,0,0,95,4,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,88,9,3,100,0,0,0,95,5,0,100,0,0,0,95,4,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,"LAZBUDDIE ISD",100,0,0,0,99,0,1,100,0,0,0,89,10,1,100,0,0,0,100,0,0
"'186901",95,5,0,5,74,17,5,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,98,2,0,2,93,4,1,100,0,0,0,100,0,0,100,0,0,0,96,4,1,98,2,0,2,93,3,1,98,2,0,2,93,5,0,-1,-1,-1,-1,-1,-1,-1,95,5,0,5,73,18,5,98,2,0,2,93,5,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,"BUENA VISTA ISD",99,1,0,1,99,0,0,95,5,0,5,77,16,3,-1,-1,-1,-1,-1,-1,-1
"'186902",98,1,2,2,87,6,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,97,0,3,3,93,3,1,100,0,0,0,92,8,0,98,0,2,2,95,2,1,97,0,3,3,93,3,1,98,0,2,2,94,3,1,100,0,0,0,100,0,0,97,1,2,3,86,6,6,97,0,3,3,93,3,1,96,0,3,4,93,2,1,97,0,3,3,94,2,0,91,0,9,9,84,7,0,"FORT STOCKTON ISD",98,0,2,2,97,1,0,94,0,6,6,75,17,2,88,0,12,12,88,0,0
"'186903",100,0,0,0,98,2,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,1,0,1,97,2,0,100,0,0,0,100,0,0,99,1,0,1,99,1,0,99,1,0,1,98,1,0,100,0,0,0,99,1,0,.,.,.,.,.,.,.,100,0,0,0,98,2,0,99,1,0,1,97,3,0,99,1,0,1,97,2,0,100,0,0,0,96,4,0,98,2,0,2,98,0,0,"IRAAN-SHEFFIELD ISD",99,1,0,1,98,1,0,99,1,0,1,95,4,0,100,0,0,0,100,0,0
"'187901",-1,-1,-1,-1,-1,-1,-1,100,0,0,0,88,13,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,89,10,0,100,0,0,0,81,19,0,99,1,0,1,86,12,1,98,1,1,2,89,8,1,100,0,0,0,80,17,4,99,0,1,1,97,1,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,89,11,0,100,0,0,0,88,11,1,98,0,2,2,90,7,0,99,1,1,1,89,10,0,"BIG SANDY ISD",99,0,1,1,96,2,0,100,0,0,0,68,30,1,100,0,0,0,78,22,0
"'187903",100,0,0,0,93,6,1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,96,3,0,100,0,0,0,100,0,0,99,0,1,1,96,3,0,99,0,1,1,93,5,1,99,0,1,1,96,3,1,.,.,.,.,.,.,.,100,0,0,0,93,6,1,99,0,1,1,98,1,0,100,0,0,0,94,5,1,100,0,0,0,100,0,0,100,0,0,0,96,4,0,"GOODRICH ISD",99,0,1,1,97,2,0,99,0,1,1,94,3,1,-1,-1,-1,-1,-1,-1,-1
"'187904",100,0,0,0,98,1,0,98,2,0,2,89,9,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,1,0,1,93,6,0,98,2,0,2,92,6,0,99,1,0,1,92,7,0,99,1,0,1,92,7,0,99,1,0,1,93,6,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,98,1,1,99,1,0,1,94,4,0,99,1,0,1,94,5,0,99,1,0,1,87,11,1,100,0,0,0,94,5,0,"CORRIGAN-CAMDEN ISD",99,0,0,1,97,2,0,97,2,0,3,80,17,0,100,0,0,0,75,25,0
"'187906",100,0,0,0,92,0,8,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,2,0,2,87,10,0,93,7,0,7,79,14,0,98,2,0,2,87,11,0,98,2,0,2,88,9,0,100,0,0,0,86,13,1,.,.,.,.,.,.,.,100,0,0,0,92,0,8,98,2,0,2,87,11,1,96,4,0,4,91,4,1,96,4,0,4,80,16,0,98,2,0,2,90,9,0,"LEGGETT ISD",100,0,0,0,94,6,1,95,5,0,5,78,17,0,100,0,0,0,100,0,0
"'187907",100,0,0,0,94,4,2,100,0,0,0,90,10,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,93,6,0,100,0,0,0,92,7,0,100,0,0,0,92,7,0,100,0,0,0,92,7,0,100,0,0,0,93,6,1,100,0,0,0,100,0,0,100,0,0,0,93,5,2,100,0,0,0,94,5,0,100,0,0,0,95,4,0,98,0,1,2,90,7,1,100,0,0,0,94,6,0,"LIVINGSTON ISD",100,0,0,0,98,2,0,100,0,0,0,82,17,0,100,0,0,0,97,3,0
"'187910",100,0,0,0,86,5,8,100,0,0,0,95,5,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,0,1,1,91,8,0,100,0,0,0,73,27,0,99,0,1,1,90,9,0,99,0,0,1,90,9,0,100,0,0,0,80,19,1,100,0,0,0,100,0,0,100,0,0,0,86,6,9,99,0,1,1,91,7,0,99,0,1,1,89,9,1,98,2,0,2,89,9,0,99,0,1,1,93,6,0,"ONALASKA ISD",100,0,0,0,97,3,0,99,1,1,1,83,16,0,100,0,0,0,86,14,0
"'188901",99,1,1,1,95,2,2,97,1,2,3,94,3,0,99,1,1,1,96,1,2,100,0,0,0,91,3,6,98,1,1,2,95,3,1,97,1,2,3,93,3,1,98,1,1,2,95,3,1,98,1,1,2,95,3,0,98,1,1,2,95,2,1,98,2,1,2,94,4,0,99,1,1,1,94,2,3,98,1,1,2,94,3,1,98,1,1,2,94,2,1,97,1,2,3,93,3,1,98,1,1,2,95,3,0,"AMARILLO ISD",98,1,1,2,98,1,0,96,2,2,4,82,12,2,98,1,1,2,95,3,0
"'188902",100,0,0,0,95,4,1,100,0,0,0,90,10,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,95,5,0,100,0,0,0,84,16,0,100,0,0,0,96,4,0,100,0,0,0,95,5,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,94,4,1,100,0,0,0,94,6,0,100,0,0,0,97,3,0,100,0,0,0,94,6,0,100,0,0,0,96,4,0,"RIVER ROAD ISD",100,0,0,0,98,2,0,100,0,0,0,89,11,0,100,0,0,0,92,8,0
"'188903",99,1,0,1,97,0,2,100,0,0,0,79,21,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,95,4,0,100,0,0,0,96,4,0,100,0,0,0,96,3,0,100,0,0,0,96,4,0,100,0,0,0,95,4,1,100,0,0,0,100,0,0,99,1,0,1,96,0,2,100,0,0,0,95,5,0,100,0,0,0,95,4,1,100,0,0,0,94,5,0,100,0,0,0,95,4,0,"HIGHLAND PARK ISD",100,0,0,0,98,2,0,100,0,0,0,92,8,0,100,0,0,0,85,15,0
"'188904",100,0,0,0,93,0,7,100,0,0,0,89,11,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,91,9,0,100,0,0,0,91,9,0,100,0,0,0,96,3,0,100,0,0,0,95,5,0,100,0,0,0,57,43,0,100,0,0,0,93,0,7,100,0,0,0,96,4,0,100,0,0,0,93,7,0,99,0,1,1,92,7,0,100,0,0,0,97,3,0,"BUSHLAND ISD",100,0,0,0,97,2,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0
"'189901",100,0,0,0,87,4,9,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,0,2,2,93,3,2,-1,-1,-1,-1,-1,-1,-1,98,0,2,2,94,2,2,99,0,1,1,95,3,1,99,0,1,1,95,2,2,.,.,.,.,.,.,.,100,0,0,0,87,4,9,97,0,3,3,92,3,2,98,0,2,2,92,2,5,100,0,0,0,92,6,2,85,0,15,15,77,9,0,"MARFA ISD",99,0,1,1,96,2,1,95,0,5,5,84,5,5,100,0,0,0,100,0,0
"'189902",100,0,0,0,92,3,5,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,93,3,4,.,.,.,.,.,.,.,100,0,0,0,93,3,4,100,0,0,0,91,4,4,100,0,0,0,93,3,4,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,90,3,7,100,0,0,0,95,2,3,100,0,0,0,91,3,5,99,1,0,1,93,5,2,100,0,0,0,60,40,0,"PRESIDIO ISD",100,0,0,0,98,0,1,100,0,0,0,77,11,12,100,0,0,0,100,0,0
"'190903",100,0,0,0,94,3,3,100,0,0,0,85,15,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,95,4,0,100,0,0,0,96,4,0,100,0,0,0,98,1,1,99,0,0,1,94,4,1,100,0,0,0,94,4,1,100,0,0,0,100,0,0,100,0,0,0,92,4,4,100,0,0,0,95,5,0,100,0,0,0,97,3,1,99,0,1,1,92,5,2,100,0,0,0,95,4,0,"RAINS ISD",100,0,0,0,97,2,0,99,0,0,1,88,11,1,100,0,0,0,100,0,0
"'191901",100,0,0,0,90,8,2,98,2,0,2,94,4,0,100,0,0,0,99,0,1,100,0,0,0,100,0,0,99,1,0,1,94,5,0,99,1,0,1,89,10,0,99,1,0,1,92,7,0,99,1,0,1,95,4,0,99,1,0,1,93,6,0,100,0,0,0,95,5,0,100,0,0,0,86,11,3,99,1,0,1,94,5,0,98,2,0,2,93,5,0,98,1,0,2,92,7,0,99,1,0,1,95,4,0,"CANYON ISD",99,1,0,1,97,2,0,99,1,0,1,87,11,0,100,0,0,0,95,5,0
"'192901",98,0,2,2,91,5,2,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,89,0,11,.,.,.,.,.,.,.,99,0,1,1,96,2,0,.,.,.,.,.,.,.,100,0,0,0,97,2,0,99,0,1,1,97,2,0,99,0,1,1,96,2,0,.,.,.,.,.,.,.,98,0,2,2,90,5,3,99,0,1,1,96,2,1,99,0,1,1,96,3,1,100,0,0,0,98,2,0,100,0,0,0,98,2,0,"REAGAN COUNTY ISD",99,0,1,1,98,1,0,99,0,1,1,89,8,1,-1,-1,-1,-1,-1,-1,-1
"'193801",100,0,0,0,83,0,17,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91,9,0,9,62,28,1,-1,-1,-1,-1,-1,-1,-1,92,8,0,8,56,35,0,87,12,1,13,54,32,1,88,11,1,12,43,44,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,83,0,17,93,7,0,7,66,26,1,90,10,0,10,56,33,1,98,2,0,2,77,19,1,92,8,0,8,80,12,0,"BIG SPRINGS CHARTER SCHOOL",84,15,1,16,70,13,0,95,5,0,5,57,37,1,-1,-1,-1,-1,-1,-1,-1
"'193902",100,0,0,0,87,7,7,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,93,6,0,.,.,.,.,.,.,.,100,0,0,0,92,7,0,100,0,0,0,97,2,1,99,0,1,1,92,6,1,.,.,.,.,.,.,.,100,0,0,0,92,0,8,100,0,0,0,89,11,0,99,0,1,1,91,5,3,100,0,0,0,100,0,0,100,0,0,0,97,3,0,"LEAKEY ISD",100,0,0,0,96,3,1,100,0,0,0,87,13,0,100,0,0,0,67,33,0
"'194902",100,0,0,0,94,0,6,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,1,0,1,93,5,0,100,0,0,0,67,33,0,98,2,0,2,91,7,0,98,2,0,2,91,6,0,100,0,0,0,94,5,2,100,0,0,0,100,0,0,100,0,0,0,94,0,6,100,0,0,0,96,4,0,97,3,1,3,91,5,1,100,0,0,0,89,10,1,98,1,0,2,93,5,0,"AVERY ISD",98,1,0,2,95,3,0,99,1,0,1,90,10,0,100,0,0,0,92,8,0
"'194903",100,0,0,0,91,7,2,100,0,0,0,84,12,4,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,93,6,1,100,0,0,0,93,6,0,99,1,0,1,87,11,1,100,0,0,0,100,0,0,100,0,0,0,97,0,3,100,0,0,0,94,6,1,100,0,0,0,95,5,0,99,1,0,1,85,10,4,100,0,0,0,96,4,0,"RIVERCREST ISD",100,0,0,0,97,3,0,100,0,0,0,84,14,1,100,0,0,0,100,0,0
"'194904",100,0,0,0,92,3,4,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,97,1,2,3,90,7,1,98,0,2,2,94,4,0,98,1,2,2,92,5,1,98,1,1,2,92,6,0,100,0,0,0,90,8,2,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,91,4,5,97,1,2,3,88,8,1,99,1,1,1,95,3,1,98,0,2,2,87,11,0,92,3,5,8,75,18,0,"CLARKSVILLE ISD",99,0,1,1,96,2,1,94,2,4,6,77,18,0,100,0,0,0,60,40,0
"'194905",100,0,0,0,100,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,94,5,0,98,3,0,3,88,10,0,99,1,0,1,95,4,0,98,2,0,2,96,2,0,98,2,0,2,98,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,92,7,0,98,2,0,2,93,5,0,98,2,0,2,91,7,0,99,1,0,1,94,5,0,"DETROIT ISD",99,1,0,1,97,2,0,99,1,0,1,86,13,0,100,0,0,0,100,0,0
"'195901",99,0,1,1,86,10,3,100,0,0,0,67,33,0,100,0,0,0,79,21,0,.,.,.,.,.,.,.,99,0,1,1,91,7,1,93,8,0,8,93,0,0,99,0,1,1,93,5,1,100,0,0,0,93,6,0,99,0,1,1,93,6,1,100,0,0,0,100,0,0,100,0,0,0,85,11,4,99,0,1,1,90,8,1,98,0,1,2,91,6,1,99,0,1,1,79,19,1,100,0,0,0,87,12,0,"PECOS-BARSTOW-TOYAH ISD",99,0,1,1,98,1,0,99,0,1,1,71,26,2,100,0,0,0,94,6,0
"'195902",100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,94,6,0,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,"BALMORHEA ISD",100,0,0,0,98,2,0,100,0,0,0,95,5,0,.,.,.,.,.,.,.
"'196901",100,0,0,0,91,0,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,92,8,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,91,9,0,100,0,0,0,91,9,0,100,0,0,0,95,5,1,.,.,.,.,.,.,.,100,0,0,0,91,0,9,100,0,0,0,92,7,1,100,0,0,0,78,21,1,100,0,0,0,94,4,1,100,0,0,0,79,21,0,"AUSTWELL-TIVOLI ISD",100,0,0,0,90,10,1,100,0,0,0,96,4,0,100,0,0,0,100,0,0
"'196902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,97,3,0,100,0,0,0,97,3,0,100,0,0,0,96,3,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,98,1,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,99,0,0,"WOODSBORO ISD",100,0,0,0,98,2,0,99,1,0,1,95,3,0,100,0,0,0,100,0,0
"'196903",100,0,0,0,97,1,2,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,1,0,1,95,4,0,99,1,0,1,96,4,0,99,1,0,1,95,4,0,99,1,0,1,96,3,0,99,1,0,1,96,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,95,2,3,99,1,0,1,96,3,0,99,1,0,1,96,3,0,100,0,0,0,91,8,1,99,1,0,1,94,6,0,"REFUGIO ISD",99,1,0,1,98,1,0,100,0,0,0,87,13,0,100,0,0,0,86,14,0
"'197902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,94,6,0,.,.,.,.,.,.,.,100,0,0,0,93,7,0,100,0,0,0,93,7,0,100,0,0,0,97,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,96,4,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,94,6,0,"MIAMI ISD",100,0,0,0,95,5,0,100,0,0,0,92,8,0,100,0,0,0,100,0,0
"'198901",100,0,0,0,89,9,2,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,97,2,1,100,0,0,0,96,4,0,100,0,0,0,95,4,1,100,0,0,0,98,2,1,100,0,0,0,96,3,1,.,.,.,.,.,.,.,100,0,0,0,85,12,3,100,0,0,0,97,3,0,100,0,0,0,89,8,2,100,0,0,0,96,0,4,100,0,0,0,98,2,1,"BREMOND ISD",100,0,0,0,99,0,1,100,0,0,0,90,10,0,100,0,0,0,79,21,0
"'198902",100,0,0,0,81,6,13,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,96,4,0,4,83,13,1,95,5,0,5,84,10,1,96,4,0,4,82,13,1,95,5,0,5,79,16,1,100,0,0,0,79,18,3,.,.,.,.,.,.,.,100,0,0,0,81,6,13,97,3,0,3,88,8,1,89,11,0,11,76,11,2,88,13,0,13,75,13,0,100,0,0,0,43,57,0,"CALVERT ISD",97,3,0,3,92,4,1,94,6,0,6,63,29,1,75,25,0,25,75,0,0
"'198903",99,1,0,1,92,2,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,1,0,1,95,4,0,100,0,0,0,94,6,0,99,1,0,1,92,7,0,99,1,0,1,94,5,0,99,1,0,1,91,7,1,100,0,0,0,100,0,0,100,0,0,0,90,3,7,99,0,0,1,96,3,0,100,0,0,0,97,2,1,100,0,0,0,95,4,0,99,1,0,1,96,3,0,"FRANKLIN ISD",99,0,0,1,97,2,0,99,1,0,1,88,11,0,100,0,0,0,96,4,0
"'198905",99,1,0,1,93,2,4,100,0,0,0,93,7,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,91,7,1,99,1,0,1,94,5,0,99,1,0,1,92,6,1,99,1,0,1,92,6,2,99,1,0,1,91,6,2,.,.,.,.,.,.,.,99,1,0,1,92,2,4,99,1,0,1,91,7,1,99,1,0,1,93,5,1,100,0,0,0,90,7,3,100,0,0,0,80,18,2,"HEARNE ISD",99,0,0,1,96,2,1,98,2,0,2,80,17,0,100,0,0,0,100,0,0
"'198906",96,4,0,4,91,0,4,85,8,8,15,85,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,95,2,3,5,94,0,1,90,2,8,10,90,0,0,95,1,4,5,93,1,1,94,2,4,6,94,0,0,96,2,2,4,94,1,1,.,.,.,.,.,.,.,98,2,0,2,92,0,6,96,1,2,4,94,1,1,94,3,3,6,91,0,3,94,0,6,6,94,0,0,95,2,3,5,95,0,0,"MUMFORD ISD",96,1,3,4,95,1,1,93,6,2,7,90,0,2,100,0,0,0,96,0,4
"'199901",96,1,3,4,92,2,2,93,2,5,7,91,2,0,95,1,4,5,89,4,2,96,2,2,4,94,2,0,94,2,4,6,90,3,0,93,2,5,7,87,6,0,94,2,4,6,89,4,1,94,2,4,6,90,3,0,95,2,3,5,91,3,1,94,1,5,6,93,1,0,96,1,3,4,91,2,3,94,2,4,6,90,3,0,94,2,5,6,90,2,1,93,2,5,7,90,2,1,94,2,4,6,91,3,0,"ROCKWALL ISD",94,2,4,6,93,1,0,94,2,4,6,85,8,0,93,3,4,7,92,1,0
"'199902",98,1,1,2,93,3,2,93,1,5,7,90,4,0,94,0,6,6,94,0,0,83,8,8,17,83,0,0,97,1,2,3,92,5,0,94,2,3,6,85,9,0,96,2,2,4,91,5,0,97,1,2,3,92,5,0,97,1,2,3,91,5,1,85,9,6,15,79,6,0,97,1,2,3,89,5,3,96,1,2,4,92,4,0,96,2,2,4,92,3,1,93,3,4,7,88,5,0,97,1,2,3,93,3,0,"ROYSE CITY ISD",97,1,2,3,94,3,0,95,2,3,5,87,7,1,96,0,4,4,94,2,0
"'200901",100,0,0,0,93,7,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,1,0,1,95,4,0,100,0,0,0,73,27,0,99,1,0,1,96,4,0,99,1,0,1,96,3,0,99,1,0,1,96,3,0,.,.,.,.,.,.,.,100,0,0,0,91,9,0,99,1,0,1,94,5,0,99,1,0,1,97,3,0,99,1,0,1,94,5,0,99,1,0,1,96,3,0,"BALLINGER ISD",99,1,0,1,98,1,0,99,1,0,1,87,12,0,100,0,0,0,100,0,0
